# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "-t" "CDS" "-g" "transcript_id" "-a" "annotation.gtf" "-o" "counts/temp_counts_transcript.txt" "alignments/NPFM1_sorted.bam" "alignments/NPFM2_sorted.bam" "alignments/NPFM3_sorted.bam" "alignments/NPFM4_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/NPFM1_sorted.bam	alignments/NPFM2_sorted.bam	alignments/NPFM3_sorted.bam	alignments/NPFM4_sorted.bam
unassigned_transcript_9635	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	34970;37981;40128;43718;43909;49247	35020;38135;40194;43822;43941;49438	+;+;+;+;+;+	603	155	75	10	338
unassigned_transcript_9636	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	60266;62109;64366;67891;76975	60458;62259;64475;68048;77346	+;+;+;+;+	984	14	15	10	40
unassigned_transcript_9637	BMAW01016703.1	81405	81677	-	273	0	2	6	0
unassigned_transcript_9638	BMAW01016703.1	102430	108426	+	5997	43	13	30	47
unassigned_transcript_9639	BMAW01016703.1	138467	141076	+	2610	104	44	7	233
unassigned_transcript_9640	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	152017;154371;165472;166125;167164;172917;174327;174998;178256;182901;184923;186710;187081;190126;193025;193244;198642;199324;201657;202133;204255;206692;207928;209535;209689;213031;213901;216153;216799;218437;220044;221740;224365;233070;239097	152050;154570;165639;166245;167286;173097;174460;175096;178416;182961;184971;186878;187182;190245;193096;193312;198694;199567;201850;202324;204324;206752;208140;209601;209878;213226;214016;216332;216930;218526;220100;221922;224407;233249;239131	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4359	2408	262	84	846
unassigned_transcript_9641	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	240023;240265;240930;241331	240100;240737;241222;241545	+;+;+;+	1059	0	15	15	0
unassigned_transcript_9642	BMAW01016703.1	242082	242951	+	870	0	0	11	6
unassigned_transcript_9643	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	256822;257937;258497	257069;258393;258682	+;+;+	891	0	0	3	0
unassigned_transcript_9644	BMAW01016703.1;BMAW01016703.1	261398;277386	261663;277551	+;+	432	0	2	27	0
unassigned_transcript_9645	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	294263;296193;296396;297039;297244;297435;302869;305262;307039;307285;307664;308068;308303;311461;312017;318267	294328;296256;296476;297157;297341;297527;302902;305386;307201;307343;307715;308211;308452;311610;312118;318269	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1503	0	0	0	0
unassigned_transcript_9646	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	294263;296193;296396;297039;297244;297435;302869;305262;306490;307039;307285;307664;308068;308303;311461;312017;318267	294328;296256;296476;297157;297341;297527;302902;305386;306573;307201;307343;307715;308211;308452;311610;312118;318269	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1587	0	5	11	0
unassigned_transcript_9647	BMAW01016703.1;BMAW01016703.1	407496;412400	407554;412568	-;-	228	0	0	0	0
unassigned_transcript_9648	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	424283;430707;431149;440477	424496;430790;431420;440668	-;-;-;-	762	31	62	9	74
unassigned_transcript_9649	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	444594;445433;453295;453497;455538;457735;457904;458139;459064;459811;460949	444601;445628;453394;453605;455652;457781;458038;458237;459191;459973;461132	+;+;+;+;+;+;+;+;+;+;+	1284	1	8	27	1
unassigned_transcript_9650	BMAW01016703.1	467961	468446	+	486	0	0	0	0
unassigned_transcript_9651	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	474609;479339;481738;484323	474771;479523;481896;484475	-;-;-;-	660	0	1	4	0
unassigned_transcript_9652	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	485802;486683;487094	486218;486911;487104	-;-;-	657	0	0	2	0
unassigned_transcript_9653	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	512183;513468;514854;518316	512198;513619;515096;518558	+;+;+;+	654	0	0	14	10
unassigned_transcript_9654	BMAW01016703.1;BMAW01016703.1	598116;599588	598173;599736	+;+	207	0	0	0	0
unassigned_transcript_9655	BMAW01016703.1;BMAW01016703.1	659453;663468	659504;663691	-;-	276	0	0	5	1
unassigned_transcript_9656	BMAW01016703.1	689726	690007	+	282	0	0	4	1
unassigned_transcript_9657	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	705089;706528;722874;776321;863899;916655;918638;921545;923283;927319;937946;941168;943947	705099;706759;723008;776638;864046;916746;918773;921676;923362;927492;938404;941404;944096	+;+;+;+;+;+;+;+;+;+;+;+;+	2304	12	13	8	10
unassigned_transcript_9659	BMAW01016703.1	958004	958327	-	324	8	2	11	0
unassigned_transcript_9660	BMAW01016703.1	982584	983012	-	429	2	4	4	0
unassigned_transcript_9661	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	1070279;1071147;1072560;1074663;1076267;1079193;1080436;1088352;1088888	1070295;1071212;1072960;1074904;1076371;1079318;1080729;1088442;1088973	+;+;+;+;+;+;+;+;+	1428	11	8	16	3
unassigned_transcript_9662	BMAW01016703.1	1093966	1094310	-	345	0	0	1	0
unassigned_transcript_9663	BMAW01016703.1;BMAW01016703.1	1156001;1156879	1156240;1156995	-;-	357	0	0	0	0
unassigned_transcript_9664	BMAW01016703.1;BMAW01016703.1	1159364;1172037	1159677;1172145	-;-	423	0	0	0	0
unassigned_transcript_9665	BMAW01016703.1	1187820	1188149	+	330	30	0	1	1
unassigned_transcript_9666	BMAW01016703.1	1229164	1229463	-	300	0	0	0	0
unassigned_transcript_9667	BMAW01016703.1	1247055	1247342	+	288	0	0	0	0
unassigned_transcript_9668	BMAW01016703.1;BMAW01016703.1	1271003;1274937	1271017;1275227	+;+	306	74	120	5	7
unassigned_transcript_9669	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	1275561;1342988;1351077;1353458;1364004;1368243;1373079;1381078;1391232;1392439;1392802;1396623;1398202;1410903	1275645;1343184;1351171;1353578;1364060;1368344;1373150;1381249;1391566;1392522;1393026;1396739;1398308;1411170	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2037	50	54	26	11
unassigned_transcript_9670	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	1423811;1428452;1429226;1431450;1448019	1424093;1428624;1429443;1431564;1448039	-;-;-;-;-	810	0	0	4	0
unassigned_transcript_9671	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	1460922;1462162;1466098;1467923;1470815;1471771;1473267;1473471;1473861;1477711;1477998;1478633;1479747;1483256;1484831;1488688;1491572;1492274;1493153;1494169	1460966;1462281;1466265;1468021;1470868;1472063;1473351;1473599;1473941;1477846;1478047;1478734;1479894;1483437;1484995;1488927;1491985;1492363;1493334;1494277	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2892	128	26	32	184
unassigned_transcript_9672	BMAW01016703.1	1501470	1501766	-	297	0	0	5	0
unassigned_transcript_9673	BMAW01016703.1	1508281	1508586	-	306	0	0	2	0
unassigned_transcript_9674	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	1513868;1514165;1518465;1519438;1524395;1525376;1527066;1532349	1513903;1514557;1518539;1519572;1524500;1525461;1527744;1532404	+;+;+;+;+;+;+;+	1566	56	46	4	60
unassigned_transcript_9675	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	1539010;1541315;1543085;1545098;1545816;1546228;1547645;1551073;1551647;1553903;1555192;1555354;1556377;1556618;1559099;1559397;1568777	1539021;1541398;1543219;1545217;1545927;1546337;1548034;1551164;1551792;1554104;1555273;1555471;1556505;1556721;1559251;1559514;1568871	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2202	36	8	25	3
unassigned_transcript_9676	BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1;BMAW01016703.1	1597637;1612224;1614303;1616636;1618474;1621958;1623741;1623946;1624881;1627423	1597669;1612374;1614438;1616751;1618544;1622084;1623850;1623967;1625044;1627644	-;-;-;-;-;-;-;-;-;-	1152	0	0	12	24
unassigned_transcript_9677	BMAW01016709.1;BMAW01016709.1	628;2270	801;2450	-;-	355	0	0	2	0
unassigned_transcript_9678	BMAW01016711.1	11843	12094	+	252	0	0	0	0
unassigned_transcript_9679	BMAW01016713.1	1259	1391	+	133	0	0	0	0
unassigned_transcript_9680	BMAW01016731.1;BMAW01016731.1;BMAW01016731.1;BMAW01016731.1	61;199;336;510	109;257;365;566	+;+;+;+	195	0	0	0	0
unassigned_transcript_9681	BMAW01016732.1;BMAW01016732.1	2605;7629	2833;7696	-;-	297	0	0	0	0
unassigned_transcript_9682	BMAW01016733.1	1813	1975	+	163	0	0	0	0
unassigned_transcript_9683	BMAW01016735.1;BMAW01016735.1;BMAW01016735.1;BMAW01016735.1;BMAW01016735.1	27957;32618;34819;38165;41101	28159;32759;35029;38442;41124	-;-;-;-;-	858	4	0	0	0
unassigned_transcript_9684	BMAW01016735.1;BMAW01016735.1;BMAW01016735.1;BMAW01016735.1;BMAW01016735.1	55027;56775;59779;60978;64579	55214;56916;59989;61252;64602	-;-;-;-;-	840	35	0	12	11
unassigned_transcript_9685	BMAW01016735.1;BMAW01016735.1;BMAW01016735.1	72365;79192;85448	72752;79351;85511	-;-;-	612	0	0	4	0
unassigned_transcript_9686	BMAW01016735.1;BMAW01016735.1;BMAW01016735.1;BMAW01016735.1;BMAW01016735.1	104531;109179;114459;117068;121122	104712;109320;114669;117342;121145	-;-;-;-;-	834	49	0	1	75
unassigned_transcript_9687	BMAW01016735.1;BMAW01016735.1;BMAW01016735.1	130805;134008;137728	130912;134149;137909	+;+;+	432	26	0	0	30
unassigned_transcript_9688	BMAW01016740.1;BMAW01016740.1;BMAW01016740.1;BMAW01016740.1;BMAW01016740.1;BMAW01016740.1;BMAW01016740.1;BMAW01016740.1;BMAW01016740.1;BMAW01016740.1;BMAW01016740.1	782;9354;16734;17682;21414;21656;22800;24072;25866;26654;27188	918;9477;16877;17849;21506;21774;22878;24187;26064;26710;27298	+;+;+;+;+;+;+;+;+;+;+	1347	0	0	0	0
unassigned_transcript_9689	BMAW01016740.1	31702	32010	+	309	0	0	0	0
unassigned_transcript_9690	BMAW01016740.1	32018	32323	+	306	0	0	0	0
unassigned_transcript_9691	BMAW01016745.1;BMAW01016745.1	2116;2416	2292;2493	+;+	255	0	0	0	0
unassigned_transcript_9692	BMAW01016755.1	95515	95784	-	270	0	1	0	0
unassigned_transcript_9693	BMAW01016758.1;BMAW01016758.1	11605;12529	11752;12689	+;+	309	0	0	0	0
unassigned_transcript_9694	BMAW01016760.1;BMAW01016760.1;BMAW01016760.1;BMAW01016760.1	4157;10561;23876;27097	4335;10800;24049;27258	+;+;+;+	755	6	11	8	0
unassigned_transcript_9695	BMAW01016762.1;BMAW01016762.1	5156;7422	5269;7556	+;+	249	0	2	0	0
unassigned_transcript_9696	BMAW01016762.1;BMAW01016762.1;BMAW01016762.1	142110;142333;150601	142238;142463;150625	-;-;-	285	5	4	14	0
unassigned_transcript_9697	BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1	150675;160756;171402;172591;183330	150687;160870;171474;172700;183402	-;-;-;-;-	384	0	2	3	0
unassigned_transcript_9698	BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1	191011;194049;195524;197812	191414;194259;195731;199442	+;+;+;+	2454	0	0	7	1
unassigned_transcript_9699	BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1;BMAW01016762.1	204975;206230;208938;219178;220224;222311;223012;224355;226816;229964;235921;236202;242870;243711;244381;245212;249805;250258;251943;261668;267404;277302;320121;371832;372970	205024;206379;209114;219468;220415;222406;223246;224425;226983;230098;236069;236349;243043;243830;244668;245373;250111;250358;252221;261843;267521;277451;320279;372155;372973	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4224	4	8	16	5
unassigned_transcript_9700	BMAW01016762.1	509242	509658	-	417	0	0	3	0
unassigned_transcript_9701	BMAW01016762.1;BMAW01016762.1;BMAW01016762.1	513216;517880;518181	513227;517924;518396	-;-;-	273	0	0	0	0
unassigned_transcript_9702	BMAW01016763.1;BMAW01016763.1;BMAW01016763.1	2453;3529;4897	2560;3584;4961	+;+;+	229	4	6	4	20
unassigned_transcript_9703	BMAW01016768.1	10323	10458	+	136	0	0	0	0
unassigned_transcript_9704	BMAW01016768.1;BMAW01016768.1;BMAW01016768.1	14440;15038;15493	14590;15205;15779	-;-;-	606	0	0	0	0
unassigned_transcript_9705	BMAW01016770.1	3512	3789	-	278	0	0	0	0
unassigned_transcript_9706	BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1	44521;45569;46815;49589;52223	44704;45764;47025;49750;52396	-;-;-;-;-	927	2	1	12	0
unassigned_transcript_9707	BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1	76550;79779;82486;85454;87560;87698;93116;95455;98111;99958	76606;79901;82544;85643;87613;87777;93320;95549;98174;99972	-;-;-;-;-;-;-;-;-;-	942	0	7	18	0
unassigned_transcript_9708	BMAW01016770.1	126554	126841	+	288	0	0	2	0
unassigned_transcript_9709	BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1	140811;143113;146316;146969;149566;154549;156466;158115;161319;164203;164374;164710;165872;169109	140945;143308;146377;147044;149635;154680;156550;158199;161453;164249;164471;164806;165995;169230	-;-;-;-;-;-;-;-;-;-;-;-;-;-	1464	0	0	0	0
unassigned_transcript_9710	BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1	140811;143113;146316;146969;149566;154549;156466;156668;158115;161319;164203;164374;164710;165872;169109	140945;143308;146377;147044;149635;154680;156550;156730;158199;161453;164249;164471;164806;165995;169230	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1527	0	0	0	0
unassigned_transcript_9711	BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1	182049;184446;188342;194399;201896;204932;209432;245092;245418	182204;184603;188610;194499;201972;205102;209595;245097;245479	-;-;-;-;-;-;-;-;-	1164	2	5	15	6
unassigned_transcript_9712	BMAW01016770.1	257438	257680	+	243	0	0	0	0
unassigned_transcript_9713	BMAW01016770.1	263151	263438	+	288	0	3	4	0
unassigned_transcript_9714	BMAW01016770.1;BMAW01016770.1;BMAW01016770.1	267024;268857;275174	267247;269024;275339	-;-;-	558	0	0	2	0
unassigned_transcript_9715	BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1	276319;279656;281491;283666;283858;287384;290249	276474;279813;281777;283751;283937;287752;290342	-;-;-;-;-;-;-	1230	85	22	3	159
unassigned_transcript_9716	BMAW01016770.1	358430	358672	-	243	0	0	4	0
unassigned_transcript_9717	BMAW01016770.1	374978	375229	+	252	0	0	0	0
unassigned_transcript_9718	BMAW01016770.1;BMAW01016770.1	474755;481238	475241;481482	+;+	732	0	2	6	0
unassigned_transcript_9719	BMAW01016770.1	529071	529430	-	360	6	9	15	2
unassigned_transcript_9720	BMAW01016770.1	529613	531025	+	1413	153	365	30	59
unassigned_transcript_9721	BMAW01016770.1	568213	568494	-	282	0	1	7	1
unassigned_transcript_9722	BMAW01016770.1	586195	586479	-	285	6	0	1	0
unassigned_transcript_9723	BMAW01016770.1	602174	602488	-	315	0	2	2	4
unassigned_transcript_9724	BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1	609783;611603;612271;613128;613721;615038;616198;617573;618406;619767;621053;621775;623302;624485;624929;626404;627530;628945;629814;630478;631821;633207	609834;611748;612373;613288;613847;615277;616365;617692;618801;620012;621397;622038;623565;624727;625171;626652;627844;629310;630021;630620;632032;633287	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4692	0	0	0	0
unassigned_transcript_9725	BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1	609783;611603;612271;613128;613721;615038;616198;617573;618406;619767;621053;621775;623302;624485;624929;626404;627530;628945;629814;630478;631821;633225	609834;611748;612373;613288;613847;615277;616365;617692;618801;620012;621397;622038;623565;624727;625171;626652;627844;629310;630021;630620;632032;633287	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4674	0	0	0	0
unassigned_transcript_9726	BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1;BMAW01016770.1	609783;611603;612271;613128;613721;615038;616198;617573;618406;619767;621053;621775;623302;624485;624929;626404;627530;628945;629814;630478;631821;633225	609834;611748;612373;613288;613847;615265;616365;617692;618801;620012;621397;622038;623565;624727;625171;626652;627844;629310;630021;630620;632032;633287	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4662	0	0	0	0
unassigned_transcript_9728	BMAW01016771.1;BMAW01016771.1;BMAW01016771.1	773;1048;2688	843;1176;2832	-;-;-	345	1	15	27	0
unassigned_transcript_9729	BMAW01016772.1	42452	42694	-	243	0	0	0	0
unassigned_transcript_9730	BMAW01016776.1	84057	84515	-	459	0	0	0	71
unassigned_transcript_9731	BMAW01016776.1	100271	100720	-	450	846	2041	30	106
unassigned_transcript_9732	BMAW01016776.1	110095	110553	-	459	60	174	19	12
unassigned_transcript_9733	BMAW01016781.1	4626	4865	-	240	0	11	17	2
unassigned_transcript_9734	BMAW01016786.1	5865	6095	-	231	0	0	0	0
unassigned_transcript_9735	BMAW01016789.1;BMAW01016789.1	2116;6585	2628;6734	+;+	663	0	0	0	0
unassigned_transcript_9736	BMAW01016793.1;BMAW01016793.1;BMAW01016793.1;BMAW01016793.1	782;1579;1868;3524	968;1645;1930;3579	+;+;+;+	373	3	1	10	12
unassigned_transcript_9737	BMAW01016802.1	837	987	-	151	0	0	0	0
unassigned_transcript_9738	BMAW01016809.1	271	1015	+	745	0	0	0	0
unassigned_transcript_9739	BMAW01016819.1	4196	6118	+	1923	0	0	0	0
unassigned_transcript_9740	BMAW01016819.1;BMAW01016819.1	6338;8044	6787;8337	+;+	744	0	0	4	0
unassigned_transcript_9741	BMAW01016819.1	58989	59249	+	261	0	0	0	0
unassigned_transcript_9742	BMAW01016819.1	74998	75321	-	324	0	0	0	0
unassigned_transcript_9743	BMAW01016819.1	141778	142032	+	255	0	0	0	0
unassigned_transcript_9744	BMAW01016819.1	198112	198381	+	270	0	0	0	0
unassigned_transcript_9745	BMAW01016819.1;BMAW01016819.1;BMAW01016819.1;BMAW01016819.1;BMAW01016819.1;BMAW01016819.1;BMAW01016819.1;BMAW01016819.1;BMAW01016819.1;BMAW01016819.1	312746;316569;324197;325898;332402;333535;337022;340691;348449;352641	312816;316708;324371;326093;332562;333785;337256;340819;348595;352710	-;-;-;-;-;-;-;-;-;-	1575	88	119	1	2
unassigned_transcript_9746	BMAW01016820.1	2473	2802	+	330	0	0	0	0
unassigned_transcript_9747	BMAW01016821.1;BMAW01016821.1	50033;50530	50163;50680	+;+	282	0	0	0	0
unassigned_transcript_9748	BMAW01016823.1;BMAW01016823.1	2731;3394	3047;3710	+;+	634	0	2	4	0
unassigned_transcript_9749	BMAW01016823.1;BMAW01016823.1;BMAW01016823.1;BMAW01016823.1;BMAW01016823.1	29405;29917;31026;32630;33293	29755;30534;31825;33212;33343	+;+;+;+;+	2403	0	0	14	0
unassigned_transcript_9750	BMAW01016823.1	33904	34281	+	378	0	0	0	0
unassigned_transcript_9751	BMAW01016823.1	40415	40804	-	390	0	0	2	0
unassigned_transcript_9752	BMAW01016823.1;BMAW01016823.1	44270;44793	44486;44851	-;-	276	0	0	8	0
unassigned_transcript_9753	BMAW01016824.1;BMAW01016824.1	70297;73825	70383;74055	+;+	318	0	0	0	0
unassigned_transcript_9754	BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1;BMAW01016824.1	102682;109074;117461;141266;142921;153478;162076;170942;171891;177474;182241;231712;233744;234223;260336;276748;285921	102837;109151;117583;141403;143065;153613;162287;171085;172004;177635;182362;231907;233847;234301;260491;276821;286098	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2317	58	19	24	55
unassigned_transcript_9755	BMAW01016827.1	3845	4043	-	199	0	0	1	0
unassigned_transcript_9756	BMAW01016833.1;BMAW01016833.1;BMAW01016833.1;BMAW01016833.1;BMAW01016833.1;BMAW01016833.1;BMAW01016833.1;BMAW01016833.1;BMAW01016833.1;BMAW01016833.1;BMAW01016833.1;BMAW01016833.1;BMAW01016833.1	347;677;4224;8114;8546;8875;9251;9489;13233;14904;17044;18487;23049	563;805;4358;8264;8685;8978;9321;9589;13454;15064;17148;18637;23150	-;-;-;-;-;-;-;-;-;-;-;-;-	1789	0	2	0	0
